Campaign_ID,Duration,Campaign_Channel,Conversion_Rate,Campaign_Cost,ROMI,Country,Clicks,Impressions,StartDate,Target_Gender,Target_Age,Product_ID,Campaign_Channel_ID,Country_code,Product,Product Subcategory,Product Category,Price (USD),Population,GDP,Revenue,CTR,CPC
1389,30,Email,0.06,2000.0,3.29,France,451.0,5427.0,2023-10-23,All,All,29,4,FR,Rebel 23,Basketball Shoes,Shoes,165,67.75,2716,8580.0,0.08310300350101345,4.434589800443459
1395,60,Email,0.05,800.0,0.4375,France,284.0,2551.0,2023-10-17,Men,18-24,9,4,FR,Rebel Foverever T-Shirt,T-Shirts,Clothing,50,67.75,2716,1150.0,0.11132889063112505,2.816901408450704
1415,45,Website,0.12,1600.0,1.634375,Germany,570.0,9957.0,2022-11-26,Men,18-24,18,1,DE,Tank Undershirt,Underwear,Clothing,15,83.2,3862,4215.0,0.05724615848147032,2.807017543859649
1421,30,Facebook,0.06,3700.0,1.162162162162162,United Kingdom,792.0,4362.0,2023-11-14,Men,25-34,20,6,UK,Track pants,Pants,Clothing,100,67.33,2831,8000.0,0.1815680880330124,4.671717171717172
1428,45,YouTube,0.16,2100.0,3.0047619047619047,Germany,805.0,11754.0,2023-11-30,Men,18-24,33,5,DE,Rebel Force,Soccer Shoes,Shoes,145,83.2,3862,8410.0,0.06848732346435256,2.608695652173913
1440,45,Instagram,0.02,1000.0,1.89,United Kingdom,768.0,6207.0,2022-12-27,Women,35-44,22,2,UK,Rebel Max,Lifestyle Shoes,Shoes,170,67.33,2831,2890.0,0.12373127114548091,1.3020833333333333
1446,60,Instagram,0.1,1000.0,1.63,United Kingdom,566.0,5949.0,2022-12-27,Men,18-24,13,2,UK,No-Show Socks,Socks,Clothing,10,67.33,2831,2630.0,0.09514204067910573,1.7667844522968197
1450,60,Email,0.03,200.0,0.0,South Africa,204.0,2612.0,2023-06-04,Men,18-24,48,4,ZA,Rebel Casual,Watches,Accessories,200,60.61,351,200.0,0.0781010719754977,0.9803921568627451
1452,45,Google Ads,0.1,1700.0,1.5294117647058822,Germany,721.0,12250.0,2023-12-29,Women,35-44,17,3,DE,Undershirt,Underwear,Clothing,20,83.2,3862,4300.0,0.05885714285714286,2.3578363384188625
1453,60,Facebook,0.15,2000.0,0.9,France,1230.0,10475.0,2023-12-27,Men,25-34,39,6,FR,Backpack,Bags,Accessories,95,67.75,2716,3800.0,0.11742243436754177,1.6260162601626016
1473,60,Email,0.0,400.0,2.0,Spain,258.0,4394.0,2022-01-18,Women,25-34,45,4,SP,Rebel Shine,Sunglasses,Accessories,75,47.42,1394,1200.0,0.058716431497496585,1.550387596899225
1475,45,Instagram,0.08,2700.0,2.759259259259259,United Kingdom,136.0,8140.0,2022-01-14,Men,18-24,34,2,UK,Rebel Court,Tennis Shoes,Shoes,70,67.33,2831,10150.0,0.016707616707616706,19.852941176470587
1480,60,Facebook,0.15,1000.0,0.98,United Kingdom,606.0,8151.0,2022-01-11,Men,18-24,30,6,UK,Rebel Boost,Basketball Shoes,Shoes,180,67.33,2831,1980.0,0.07434670592565329,1.6501650165016502
1481,45,Email,0.06,900.0,1.1666666666666667,South Africa,213.0,1491.0,2023-07-25,Men,18-24,40,4,ZA,Golf Cap,Headwear,Accessories,25,60.61,351,1950.0,0.14285714285714285,4.225352112676056
1486,45,Instagram,0.02,1600.0,3.0625,South Africa,417.0,3787.0,2023-07-27,Women,25-34,43,2,ZA,Visor,Headwear,Accessories,20,60.61,351,6500.0,0.11011354634275151,3.8369304556354917
1501,30,Email,0.02,1700.0,1.0470588235294118,Spain,332.0,4137.0,2021-02-12,Women,35-44,2,4,SP,Rebel Dry Sweatshirt,Sweatshirts,Clothing,60,47.42,1394,3480.0,0.08025138989605994,5.120481927710843
1502,45,Email,0.05,500.0,2.258,South Africa,149.0,1726.0,2022-08-24,Men,18-24,44,4,ZA,Headband,Headwear,Accessories,9,60.61,351,1629.0,0.08632676709154113,3.3557046979865772
1507,15,Email,0.08,2900.0,1.2379310344827585,Germany,1047.0,10390.0,2022-02-26,Men,18-24,35,4,DE,Rebel Pro,Tennis Shoes,Shoes,110,83.2,3862,6490.0,0.10076997112608277,2.76981852913085
1509,60,Email,0.08,1000.0,1.76,France,560.0,5034.0,2022-02-05,Women,25-34,42,4,FR,Beanie,Headwear,Accessories,30,67.75,2716,2760.0,0.11124354390147001,1.7857142857142858
1526,60,Email,0.03,400.0,3.375,South Africa,129.0,1567.0,2021-09-08,Men,25-34,46,4,ZA,Rebel Glow,Sunglasses,Accessories,125,60.61,351,1750.0,0.08232291001914487,3.10077519379845
1533,45,YouTube,0.17,5900.0,1.0059322033898306,United Kingdom,820.0,13774.0,2022-03-17,Men,18-24,18,5,UK,Tank Undershirt,Underwear,Clothing,15,67.33,2831,11835.0,0.059532452446638594,7.195121951219512
1537,45,Website,0.08,2200.0,1.0,Germany,533.0,12235.0,2022-03-09,Men,18-24,40,1,DE,Golf Cap,Headwear,Accessories,25,83.2,3862,4400.0,0.04356354720065386,4.127579737335835
1544,60,Facebook,0.2,1000.0,0.875,South Africa,575.0,4671.0,2023-09-11,All,All,45,6,ZA,Rebel Shine,Sunglasses,Accessories,75,60.61,351,1875.0,0.12309997859130807,1.7391304347826086
1571,60,Email,0.08,2500.0,2.358,United Kingdom,1220.0,8974.0,2023-04-21,Women,35-44,28,4,UK,Rebel Cosmic,Basketball Shoes,Shoes,115,67.33,2831,8395.0,0.13594829507466014,2.0491803278688523
1585,60,Facebook,0.12,1100.0,3.9663636363636363,France,1418.0,16641.0,2021-05-10,Women,35-44,44,6,FR,Headband,Headwear,Accessories,9,67.75,2716,5463.0,0.08521122528694189,0.7757404795486601
1591,45,YouTube,0.14,4000.0,2.0075,United Kingdom,615.0,13438.0,2022-05-28,Women,25-34,42,5,UK,Beanie,Headwear,Accessories,30,67.33,2831,12030.0,0.0457657389492484,6.504065040650406
1596,45,Google Ads,0.03,1000.0,1.645,United Kingdom,356.0,5027.0,2022-05-15,Women,35-44,28,3,UK,Rebel Cosmic,Basketball Shoes,Shoes,115,67.33,2831,2645.0,0.07081758504077978,2.808988764044944
1600,15,Facebook,0.03,1400.0,2.0,Germany,837.0,6389.0,2022-05-30,Men,18-24,12,6,DE,Basketball Shorts,Shorts,Clothing,70,83.2,3862,4200.0,0.13100641727969947,1.6726403823178018
1602,30,Facebook,0.04,3000.0,1.6066666666666667,Germany,684.0,7762.0,2023-05-07,Men,18-24,22,6,DE,Rebel Max,Lifestyle Shoes,Shoes,170,83.2,3862,7820.0,0.08812161813965473,4.385964912280702
1606,45,Email,0.08,1200.0,1.85,France,835.0,5737.0,2023-05-03,Women,35-44,30,4,FR,Rebel Boost,Basketball Shoes,Shoes,180,67.75,2716,3420.0,0.14554645284992157,1.437125748502994
1612,45,Email,0.06,100.0,1.85,South Africa,157.0,1062.0,2021-12-28,Men,25-34,18,4,ZA,Tank Undershirt,Underwear,Clothing,15,60.61,351,285.0,0.147834274952919,0.6369426751592356
1653,15,Facebook,0.08,1200.0,2.0,Germany,431.0,5687.0,2022-07-10,Men,18-24,20,6,DE,Track pants,Pants,Clothing,100,83.2,3862,3600.0,0.07578688236328468,2.7842227378190256
1665,30,Email,0.02,500.0,3.48,Spain,193.0,2495.0,2023-07-19,Men,18-24,34,4,SP,Rebel Court,Tennis Shoes,Shoes,70,47.42,1394,2240.0,0.07735470941883768,2.5906735751295336
1673,60,Instagram,0.07,400.0,3.375,South Africa,278.0,3195.0,2021-02-15,Women,35-44,31,2,ZA,Rebel Legend,Soccer Shoes,Shoes,175,60.61,351,1750.0,0.08701095461658842,1.4388489208633093
1697,60,Facebook,0.04,2900.0,0.9275862068965517,United Kingdom,594.0,5489.0,2023-08-30,Women,35-44,11,6,UK,Versatile Shorts,Shorts,Clothing,65,67.33,2831,5590.0,0.10821643286573146,4.882154882154882
1713,45,YouTube,0.16,1300.0,1.8315384615384616,South Africa,866.0,7079.0,2021-03-16,Men,18-24,44,5,ZA,Headband,Headwear,Accessories,9,60.61,351,3681.0,0.12233366294674389,1.5011547344110854
1714,15,Instagram,0.07,1200.0,1.1875,South Africa,363.0,5067.0,2022-03-21,Women,35-44,31,2,ZA,Rebel Legend,Soccer Shoes,Shoes,175,60.61,351,2625.0,0.07164002368265246,3.3057851239669422
1715,60,YouTube,0.03,2000.0,1.625,Spain,453.0,7971.0,2022-09-15,All,All,1,5,SP,Club Rebel Fleece Sweatshirt,Sweatshirts,Clothing,75,47.42,1394,5250.0,0.05683101242002258,4.415011037527594
1720,15,Facebook,0.12,3900.0,3.5256410256410255,Spain,439.0,12380.0,2022-09-05,Men,25-34,40,6,SP,Golf Cap,Headwear,Accessories,25,47.42,1394,17650.0,0.035460420032310175,8.883826879271071
1756,45,Facebook,0.02,4900.0,2.826530612244898,France,1128.0,13893.0,2023-10-03,All,All,47,6,FR,Rebel Sport,Watches,Accessories,150,67.75,2716,18750.0,0.0811919671777154,4.343971631205674
1758,30,YouTube,0.05,6700.0,1.2970149253731342,United Kingdom,1113.0,5627.0,2023-10-07,Men,18-24,6,5,UK,Rebel Runs Jacket,Jackets,Clothing,95,67.33,2831,15390.0,0.19779633907943842,6.019766397124887
1767,30,Email,0.07,2600.0,3.3615384615384616,United Kingdom,861.0,8052.0,2021-11-16,Men,25-34,30,4,UK,Rebel Boost,Basketball Shoes,Shoes,180,67.33,2831,11340.0,0.10692995529061103,3.0197444831591174
1775,60,Facebook,0.06,3900.0,1.1294871794871795,Spain,990.0,9472.0,2022-11-01,Women,35-44,19,6,SP,Joggers,Pants,Clothing,55,47.42,1394,8305.0,0.10451858108108109,3.9393939393939394
1778,45,Email,0.01,1900.0,2.5,France,803.0,5808.0,2022-11-20,Women,25-34,39,4,FR,Backpack,Bags,Accessories,95,67.75,2716,6650.0,0.13825757575757575,2.3661270236612704
1788,60,Instagram,0.05,1300.0,2.3576923076923078,South Africa,312.0,3558.0,2023-05-20,Men,18-24,38,2,ZA,Crossbody Bag,Bags,Accessories,45,60.61,351,4365.0,0.08768971332209106,4.166666666666667
1793,60,Email,0.06,800.0,1.625,France,589.0,3872.0,2023-11-27,Men,25-34,34,4,FR,Rebel Court,Tennis Shoes,Shoes,70,67.75,2716,2100.0,0.15211776859504134,1.3582342954159592
1835,15,Website,0.02,1200.0,0.775,France,413.0,4234.0,2021-01-17,All,All,18,1,FR,Tank Undershirt,Underwear,Clothing,15,67.75,2716,2130.0,0.09754369390647143,2.9055690072639226
1852,15,Website,0.04,800.0,3.04,Spain,402.0,3783.0,2023-01-25,Women,25-34,41,1,SP,Bucket Hat,Headwear,Accessories,32,47.42,1394,3232.0,0.10626486915146709,1.9900497512437811
1856,45,Instagram,0.14,1000.0,2.06,United Kingdom,617.0,8938.0,2023-01-16,Men,25-34,22,2,UK,Rebel Max,Lifestyle Shoes,Shoes,170,67.33,2831,3060.0,0.06903110315506825,1.6207455429497568
1859,30,Email,0.02,300.0,2.5,South Africa,205.0,2094.0,2021-08-21,Women,35-44,47,4,ZA,Rebel Sport,Watches,Accessories,150,60.61,351,1050.0,0.09789875835721108,1.4634146341463414
1860,30,Website,0.07,1700.0,2.5941176470588236,United Kingdom,825.0,12125.0,2021-02-24,All,All,23,1,UK,Rebel Club,Lifestyle Shoes,Shoes,130,67.33,2831,6110.0,0.06804123711340206,2.0606060606060606
1863,15,YouTube,0.14,1000.0,1.695,Germany,623.0,13361.0,2021-02-23,Women,35-44,3,5,DE,Rebel Fit Sweatshirt,Sweatshirts,Clothing,55,83.2,3862,2695.0,0.046628246388743355,1.6051364365971108
1889,45,Website,0.03,100.0,0.5,South Africa,51.0,1244.0,2021-09-18,Men,25-34,1,1,ZA,Club Rebel Fleece Sweatshirt,Sweatshirts,Clothing,75,60.61,351,150.0,0.0409967845659164,1.9607843137254901
1895,45,Google Ads,0.04,600.0,3.02,Spain,210.0,3986.0,2022-03-05,Men,25-34,44,3,SP,Headband,Headwear,Accessories,9,47.42,1394,2412.0,0.05268439538384345,2.857142857142857
1898,60,Website,0.01,900.0,0.75,France,255.0,3339.0,2022-03-09,All,All,1,1,FR,Club Rebel Fleece Sweatshirt,Sweatshirts,Clothing,75,67.75,2716,1575.0,0.07637017070979335,3.5294117647058822
1912,30,Google Ads,0.04,3300.0,1.2878787878787878,United Kingdom,226.0,4512.0,2023-03-06,Women,35-44,9,3,UK,Rebel Foverever T-Shirt,T-Shirts,Clothing,50,67.33,2831,7550.0,0.050088652482269506,14.601769911504425
1913,60,Email,0.02,400.0,2.5,South Africa,157.0,2020.0,2023-09-21,Women,35-44,25,4,ZA,Rebel Fly,Running Shoes,Shoes,140,60.61,351,1400.0,0.07772277227722772,2.5477707006369426
1919,60,YouTube,0.15,1300.0,1.0307692307692307,France,674.0,13761.0,2021-04-23,Women,35-44,26,5,FR,Rebel Run,Running Shoes,Shoes,120,67.75,2716,2640.0,0.04897899861928639,1.9287833827893175
1920,30,Website,0.01,300.0,3.35,South Africa,109.0,561.0,2021-10-16,Men,18-24,38,1,ZA,Crossbody Bag,Bags,Accessories,45,60.61,351,1305.0,0.19429590017825313,2.7522935779816513
1932,45,Website,0.07,1800.0,2.9583333333333335,Spain,435.0,2555.0,2022-04-29,Men,18-24,46,1,SP,Rebel Glow,Sunglasses,Accessories,125,47.42,1394,7125.0,0.17025440313111545,4.137931034482759
1943,30,Website,0.1,3500.0,1.6328571428571428,Germany,965.0,10663.0,2023-04-23,Women,25-34,39,1,DE,Backpack,Bags,Accessories,95,83.2,3862,9215.0,0.09049985932664353,3.626943005181347
1946,45,Website,0.01,8900.0,1.4539325842696629,South Africa,88.0,1229.0,2021-11-07,Women,35-44,12,1,ZA,Basketball Shorts,Shorts,Clothing,70,60.61,351,21840.0,0.07160292921074043,101.13636363636364
1959,30,Facebook,0.06,400.0,2.6,South Africa,461.0,3034.0,2022-11-07,All,All,26,6,ZA,Rebel Run,Running Shoes,Shoes,120,60.61,351,1440.0,0.15194462755438365,0.8676789587852495
1974,30,YouTube,0.08,4000.0,3.03,Germany,1169.0,17246.0,2023-05-03,Women,35-44,23,5,DE,Rebel Club,Lifestyle Shoes,Shoes,130,83.2,3862,16120.0,0.06778383393250609,3.4217279726261762
1986,15,Google Ads,0.01,900.0,1.7444444444444445,Spain,410.0,2938.0,2021-06-13,Women,35-44,24,3,SP,Rebel Vision,Lifestyle Shoes,Shoes,95,47.42,1394,2470.0,0.13955071477195372,2.1951219512195124
1987,45,Website,0.06,500.0,1.47,France,252.0,2780.0,2022-06-01,Women,35-44,6,1,FR,Rebel Runs Jacket,Jackets,Clothing,95,67.75,2716,1235.0,0.09064748201438849,1.9841269841269842
1988,30,Facebook,0.12,1200.0,2.6,France,1027.0,9502.0,2022-06-04,All,All,26,6,FR,Rebel Run,Running Shoes,Shoes,120,67.75,2716,4320.0,0.10808250894548516,1.1684518013631937
1990,15,Google Ads,0.04,3700.0,2.6,Germany,521.0,9778.0,2022-06-12,Women,35-44,30,3,DE,Rebel Boost,Basketball Shoes,Shoes,180,83.2,3862,13320.0,0.053282879934546945,7.1017274472168905
2002,30,Email,0.03,1700.0,3.861764705882353,France,142.0,7274.0,2023-06-03,Men,18-24,39,4,FR,Backpack,Bags,Accessories,95,67.75,2716,8265.0,0.019521583722848502,11.971830985915492
2009,60,Email,0.06,900.0,3.8333333333333335,Spain,268.0,2391.0,2021-07-17,Men,18-24,47,4,SP,Rebel Sport,Watches,Accessories,150,47.42,1394,4350.0,0.11208699289000418,3.3582089552238807
2026,15,Google Ads,0.05,1500.0,2.6,United Kingdom,542.0,5157.0,2022-07-09,Women,35-44,26,3,UK,Rebel Run,Running Shoes,Shoes,120,67.33,2831,5400.0,0.10509986426216793,2.7675276752767526
2031,45,Email,0.02,1500.0,1.4533333333333334,Spain,268.0,2199.0,2023-07-31,Women,25-34,21,4,SP,Cargo pants,Pants,Clothing,80,47.42,1394,3680.0,0.12187357889949978,5.597014925373134
2033,60,Website,0.02,1600.0,1.75,United Kingdom,622.0,7240.0,2023-07-04,Women,35-44,10,1,UK,Running Shorts,Shorts,Clothing,40,67.33,2831,4400.0,0.08591160220994475,2.572347266881029
2043,30,Facebook,0.15,1700.0,3.6641176470588235,United Kingdom,702.0,9822.0,2021-08-30,Women,25-34,44,6,UK,Headband,Headwear,Accessories,9,67.33,2831,7929.0,0.07147220525351253,2.421652421652422
2047,15,Email,0.04,1800.0,3.6666666666666665,Spain,212.0,2728.0,2021-08-03,Women,35-44,48,4,SP,Rebel Casual,Watches,Accessories,200,47.42,1394,8400.0,0.07771260997067449,8.49056603773585
2048,60,Email,0.02,200.0,0.95,South Africa,135.0,1608.0,2022-02-02,Men,25-34,11,4,ZA,Versatile Shorts,Shorts,Clothing,65,60.61,351,390.0,0.08395522388059702,1.4814814814814814
2066,30,Instagram,0.09,1800.0,1.65,South Africa,373.0,3006.0,2023-02-13,Men,25-34,44,2,ZA,Headband,Headwear,Accessories,9,60.61,351,4770.0,0.1240851630073187,4.825737265415549
2068,60,Google Ads,0.04,1600.0,2.09375,France,657.0,8426.0,2023-08-17,Men,18-24,29,3,FR,Rebel 23,Basketball Shoes,Shoes,165,67.75,2716,4950.0,0.07797294089722288,2.43531202435312
2090,45,Instagram,0.06,1200.0,1.1666666666666667,Spain,863.0,9026.0,2023-09-03,Women,35-44,23,2,SP,Rebel Club,Lifestyle Shoes,Shoes,130,47.42,1394,2600.0,0.09561267449590073,1.3904982618771726
2101,45,Facebook,0.04,4900.0,1.6938775510204083,France,962.0,12776.0,2021-10-19,All,All,1,6,FR,Club Rebel Fleece Sweatshirt,Sweatshirts,Clothing,75,67.75,2716,13200.0,0.07529743268628679,5.093555093555094
2106,15,Google Ads,0.09,2000.0,3.656,Spain,324.0,3210.0,2021-10-22,All,All,41,3,SP,Bucket Hat,Headwear,Accessories,32,47.42,1394,9312.0,0.10093457943925234,6.172839506172839
2122,15,Website,0.14,2000.0,2.795,Germany,1394.0,12303.0,2023-10-11,Women,25-34,28,1,DE,Rebel Cosmic,Basketball Shoes,Shoes,115,83.2,3862,7590.0,0.11330569779728522,1.4347202295552368
2128,45,Google Ads,0.08,1700.0,2.3529411764705883,Spain,390.0,3183.0,2023-10-28,Men,25-34,42,3,SP,Beanie,Headwear,Accessories,30,47.42,1394,5700.0,0.12252591894439209,4.358974358974359
2150,15,Facebook,0.06,4900.0,1.1795918367346938,France,1750.0,16053.0,2023-11-05,All,All,14,6,FR,Training Crew Socks,Socks,Clothing,12,67.75,2716,10680.0,0.10901389148445774,2.8
2155,30,Facebook,0.06,1700.0,1.388235294117647,France,1203.0,9711.0,2023-11-04,Men,25-34,34,6,FR,Rebel Court,Tennis Shoes,Shoes,70,67.75,2716,4060.0,0.1238801359283287,1.4131338320864506
2162,30,Facebook,0.06,600.0,2.5,Germany,781.0,7029.0,2021-12-14,All,All,25,6,DE,Rebel Fly,Running Shoes,Shoes,140,83.2,3862,2100.0,0.1111111111111111,0.7682458386683739
2179,45,Website,0.04,300.0,3.0,South Africa,100.0,1311.0,2022-06-03,Women,35-44,26,1,ZA,Rebel Run,Running Shoes,Shoes,120,60.61,351,1200.0,0.07627765064836003,3.0
2192,60,YouTube,0.01,900.0,1.5833333333333333,Germany,473.0,9074.0,2021-01-19,Men,25-34,4,5,DE,Just Rebels Jacket,Jackets,Clothing,155,83.2,3862,2325.0,0.05212695613841745,1.9027484143763214
2206,45,Email,0.08,6500.0,1.2538461538461538,United Kingdom,584.0,9965.0,2022-01-04,Women,35-44,9,4,UK,Rebel Foverever T-Shirt,T-Shirts,Clothing,50,67.33,2831,14650.0,0.05860511791269443,11.13013698630137
2209,30,Email,0.12,1800.0,2.4444444444444446,United Kingdom,770.0,14052.0,2022-01-12,Women,25-34,48,4,UK,Rebel Casual,Watches,Accessories,200,67.33,2831,6200.0,0.05479647025334472,2.3376623376623376
2217,60,YouTube,0.03,3300.0,1.1272727272727272,United Kingdom,1010.0,7923.0,2023-01-11,Men,18-24,30,5,UK,Rebel Boost,Basketball Shoes,Shoes,180,67.33,2831,7020.0,0.12747696579578444,3.267326732673267
2229,30,Instagram,0.1,3900.0,0.5166666666666667,United Kingdom,487.0,6987.0,2021-02-14,Women,35-44,7,2,UK,Fit T-Shirt,T-Shirts,Clothing,35,67.33,2831,5915.0,0.0697008730499499,8.008213552361397
2230,30,YouTube,0.05,1300.0,3.3076923076923075,Spain,689.0,9479.0,2021-02-13,Women,25-34,31,5,SP,Rebel Legend,Soccer Shoes,Shoes,175,47.42,1394,5600.0,0.0726869922987657,1.8867924528301887
2239,30,Facebook,0.2,1500.0,2.45,France,692.0,16358.0,2022-02-08,Men,18-24,28,6,FR,Rebel Cosmic,Basketball Shoes,Shoes,115,67.75,2716,5175.0,0.04230346008069446,2.167630057803468
2244,60,YouTube,0.12,500.0,0.65,South Africa,766.0,9582.0,2023-08-02,All,All,1,5,ZA,Club Rebel Fleece Sweatshirt,Sweatshirts,Clothing,75,60.61,351,825.0,0.07994155708620329,0.6527415143603134
2245,60,Website,0.08,1000.0,2.08,Spain,267.0,3514.0,2023-02-11,All,All,25,1,SP,Rebel Fly,Running Shoes,Shoes,140,47.42,1394,3080.0,0.07598178713716562,3.745318352059925
2253,30,Instagram,0.13,5400.0,2.85,Germany,771.0,10412.0,2021-03-16,Women,35-44,37,2,DE,Duffel Bag,Bags,Accessories,210,83.2,3862,20790.0,0.07404917402996543,7.003891050583658
2257,30,YouTube,0.14,4900.0,1.5714285714285714,United Kingdom,1309.0,13000.0,2021-03-23,Men,18-24,43,5,UK,Visor,Headwear,Accessories,20,67.33,2831,12600.0,0.10069230769230769,3.7433155080213902
2260,60,Google Ads,0.05,900.0,1.1666666666666667,United Kingdom,427.0,4017.0,2022-03-01,Women,35-44,5,3,UK,Puffer Jacket,Jackets,Clothing,130,67.33,2831,1950.0,0.10629823251182474,2.107728337236534
2268,30,YouTube,0.08,3100.0,1.7483870967741935,France,1788.0,10513.0,2022-03-06,All,All,2,5,FR,Rebel Dry Sweatshirt,Sweatshirts,Clothing,60,67.75,2716,8520.0,0.170075145058499,1.7337807606263982
2270,15,Website,0.02,1200.0,2.2625,Spain,396.0,3343.0,2023-03-23,All,All,33,1,SP,Rebel Force,Soccer Shoes,Shoes,145,47.42,1394,3915.0,0.118456476218965,3.0303030303030303
2276,15,YouTube,0.01,6900.0,0.45942028985507244,Spain,500.0,7323.0,2023-03-22,Women,25-34,6,5,SP,Rebel Runs Jacket,Jackets,Clothing,95,47.42,1394,10070.0,0.06827802813054759,13.8
2277,60,Google Ads,0.01,500.0,1.178,Spain,322.0,1272.0,2023-03-08,Women,35-44,44,3,SP,Headband,Headwear,Accessories,9,47.42,1394,1089.0,0.2531446540880503,1.5527950310559007
2291,15,Website,0.03,400.0,3.5,South Africa,121.0,1072.0,2022-10-24,All,All,48,1,ZA,Rebel Casual,Watches,Accessories,200,60.61,351,1800.0,0.11287313432835822,3.3057851239669422
2295,60,Website,0.06,1000.0,1.62,Spain,195.0,3218.0,2022-04-04,Women,25-34,17,1,SP,Undershirt,Underwear,Clothing,20,47.42,1394,2620.0,0.06059664387818521,5.128205128205129
2307,45,Email,0.1,1400.0,3.2857142857142856,France,491.0,5668.0,2023-04-26,Men,18-24,32,4,FR,Rebel Fly,Soccer Shoes,Shoes,120,67.75,2716,6000.0,0.08662667607621737,2.8513238289205702
2311,30,Email,0.02,700.0,2.4,Spain,244.0,2713.0,2021-05-31,Women,25-34,43,4,SP,Visor,Headwear,Accessories,20,47.42,1394,2380.0,0.08993733873940288,2.8688524590163933
2313,60,Facebook,0.06,2100.0,3.9714285714285715,United Kingdom,954.0,7531.0,2021-05-15,Women,25-34,30,6,UK,Rebel Boost,Basketball Shoes,Shoes,180,67.33,2831,10440.0,0.1266764041959899,2.20125786163522
2327,30,Email,0.12,2400.0,1.7083333333333333,United Kingdom,522.0,6490.0,2022-05-31,Men,25-34,40,4,UK,Golf Cap,Headwear,Accessories,25,67.33,2831,6500.0,0.08043143297380585,4.597701149425287
2334,60,YouTube,0.12,3400.0,1.4705882352941178,France,1470.0,10887.0,2023-05-23,All,All,21,5,FR,Cargo pants,Pants,Clothing,80,67.75,2716,8400.0,0.1350234224304216,2.312925170068027
2336,15,YouTube,0.06,3800.0,3.8421052631578947,Germany,402.0,13842.0,2023-05-26,Women,25-34,48,5,DE,Rebel Casual,Watches,Accessories,200,83.2,3862,18400.0,0.02904204594711747,9.45273631840796
2337,30,Google Ads,0.1,300.0,0.8666666666666667,South Africa,323.0,4111.0,2023-11-23,Women,25-34,17,3,ZA,Undershirt,Underwear,Clothing,20,60.61,351,560.0,0.07856969107273169,0.9287925696594427
2359,45,Instagram,0.14,4300.0,3.8286046511627907,Germany,1075.0,8664.0,2022-06-06,Women,35-44,44,2,DE,Headband,Headwear,Accessories,9,83.2,3862,20763.0,0.12407663896583564,4.0
2368,30,Instagram,0.06,5900.0,2.461864406779661,Germany,663.0,12255.0,2023-06-26,Women,35-44,40,2,DE,Golf Cap,Headwear,Accessories,25,83.2,3862,20425.0,0.054100367197062425,8.89894419306184
2374,15,Website,0.06,2200.0,1.1363636363636365,United Kingdom,709.0,4970.0,2021-07-23,Men,25-34,17,1,UK,Undershirt,Underwear,Clothing,20,67.33,2831,4700.0,0.1426559356136821,3.1029619181946404
2380,15,Website,0.13,1500.0,1.6133333333333333,United Kingdom,620.0,6202.0,2021-07-03,Women,25-34,21,1,UK,Cargo pants,Pants,Clothing,80,67.33,2831,3920.0,0.0999677523379555,2.4193548387096775
2426,45,Website,0.03,3100.0,1.8451612903225807,United Kingdom,642.0,5379.0,2023-08-13,All,All,37,1,UK,Duffel Bag,Bags,Accessories,210,67.33,2831,8820.0,0.11935303959843838,4.8286604361370715
